arch,condition,fold,sample,axis,shift,method,is_frac,err_row,err_col,err_along
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,0.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,0.25,1.0,0.25
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,1.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,-0.25,raw,True,-0.75,0.0,-0.75
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.1363803565666899,-0.20959079317779583,0.1363803565666899
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5861305252606428,0.3325219880866044,-0.5861305252606428
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,1.1988353603320618,-0.3406706520038085,1.1988353603320618
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.6518987024277862,-0.3945363553487766,-0.6518987024277862
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.8113078004490148,0.09254409348491777,-0.8113078004490148
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.4125769000335566,0.3304610390736684,0.4125769000335566
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.1711581411818912,0.45080334408650913,-0.1711581411818912
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.42806002425538736,-0.0781669462918444,0.42806002425538736
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.9430817548582695,1.4871233733843638,0.9430817548582695
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.39217163127364074,-0.23339788290974184,-0.39217163127364074
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.9011483108227445,0.4349342261855327,-0.9011483108227445
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5417454723167907,0.6430249384642366,-0.5417454723167907
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.0744523678118938,0.4726532024931913,-1.0744523678118938
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5067898038788456,0.5761500565388644,-0.5067898038788456
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.7213091585365987,0.2342532759357141,0.7213091585365987
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.7723131893384334,0.15454947991374013,-0.7723131893384334
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.2856981660440283,0.05993501950908353,0.2856981660440283
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.8686346277244752,-0.6894718828099258,-0.8686346277244752
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.4187224933647542,-0.24066154963625763,-0.4187224933647542
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.273204353645923,-0.8417603913501353,-0.273204353645923
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.6256958374904968,0.23886546022124833,-0.6256958374904968
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.793588672348001,1.417720515249556,-0.793588672348001
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.44108882270222693,-0.2021706472277529,0.44108882270222693
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.012093922241064092,0.8568654739272716,-0.012093922241064092
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.46756174945720375,-0.3760732729257654,0.46756174945720375
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.12362936285646242,-0.36684815905363166,0.12362936285646242
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.7906766473853111,0.2609200665270919,-0.7906766473853111
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.23055093804470062,0.7441538051118926,-0.23055093804470062
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.01624275508063988,0.24862849687787048,0.01624275508063988
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.0647309552830393,-0.051062753575024544,0.0647309552830393
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.7676379815679581,0.6636207076042098,0.7676379815679581
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.20080485619726574,0.4814135953723593,0.20080485619726574
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.0198950387832042,-0.1112493004035997,-0.0198950387832042
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.11805247346180181,-0.5704690500771505,0.11805247346180181
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.2618591219845996,0.8477018811686179,0.2618591219845996
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.0734841461420217,-0.3969964349029169,-0.0734841461420217
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.7043775658438562,0.07559059001987123,-0.7043775658438562
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5555448464794779,0.03338127953462333,-0.5555448464794779
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.49270881568318714,-0.2513064144474413,-0.49270881568318714
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.39316652436025024,-0.8550034445954111,0.39316652436025024
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,0.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.25740599758981375,-0.29423852781319937,0.25740599758981375
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.03267027245502163,-0.1114622865405579,0.03267027245502163
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.757530605530448,-0.19302201389280071,-0.757530605530448
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.07837939667393812,-0.37289422936396477,0.07837939667393812
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.8770952022542957,0.09293040783140327,-0.8770952022542957
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,1.3467190875321364,0.4897712969409582,1.3467190875321364
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,-1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.4702882841592242,-0.10922390627990808,0.4702882841592242
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.41076334157439476,-0.8717767843037336,-0.41076334157439476
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.3320387785364147,-0.367828677078478,0.3320387785364147
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.08632909611232265,-0.35894895608663546,0.08632909611232265
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.3817413281542201,-1.0889762768987055,0.3817413281542201
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.19344759966551806,0.5754253499649167,-0.19344759966551806
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.06824330925866207,-0.29771842741888577,-0.06824330925866207
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.7840284513079041,-0.15394659195328586,-0.7840284513079041
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.3334043319524369,-0.09949001639019883,0.3334043319524369
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5376071996355165,0.30062328726370424,0.5376071996355165
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5357277396426525,0.8765904081284361,0.5357277396426525
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.2916811421485761,0.5138722516553855,-0.2916811421485761
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.9782869987957099,-0.18131123503718527,-0.9782869987957099
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,0.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.31913155384225433,-0.28920870669722376,-0.31913155384225433
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,0.5,0.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,refined,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,0.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,0.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,0.5,1.0,0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-1.5,1.0,-1.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
AtomSegNet,no_n2v,5,13126,y,0.5,raw,True,-0.5,1.0,-0.5
